CardID,Name,Set,Rarity,Price,Condition,Stock,Photo,Featured
SM8B238,Sylveon GX,SM8B Ultra Shiny GX,SSR,199.9,Lightly Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/SylveonGXSSRSM8B238.jpg,N
SM8B207,Decidueye GX,SM8B Ultra Shiny GX,SSR,16.9,Lightly Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/DecidueyeGXSSRSM8B207.jpg,N
SM8B227,Lycanroc GX,SM8B Ultra Shiny GX,SSR,22.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/LycanrocGXSSRSM8B227.jpg,N
SV4A321,Meowscarada ex,SV4A Shiny Treasure ex,SSR,2.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/MeowscaradaexSSRSV4A321.jpg,N
SV4A324,Skeledirge ex,SV4A Shiny Treasure ex,SSR,2.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/SkeledirgeexSSRSV4A324.jpg,N
SV4A325,Quaquaval ex,SV4A Shiny Treasure ex,SSR,2.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/QuaquavalexSSRSV4A325.jpg,N
SV4A333,Iron Treads ex,SV4A Shiny Treasure ex,SSR,1.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/IronTreadsexSSRSV4A333.jpg,N
SV4A322,Toedscruel ex,SV4A Shiny Treasure ex,SSR,1.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/ToedscruelexSSRSV4A322.jpg,N
M2A236,Iono's Bellibolt ex,M2A Mega Dream,SAR,41.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/Iono'sBelliboltexSARM2A236.jpg,N
S12A216,Lumineon V,S12A VSTAR Universe,SAR,18.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/LumineonVSARS12A216.jpg,N
M2A232,Mega Dragonite ex,M2A Mega Dream,MA,15.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/MegaDragoniteexMAM2A232.jpg,N
M2A231,Mega Scrafty ex,M2A Mega Dream,MA,4.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/MegaScraftyexMAM2A231.jpg,N
M2A231,Mega Scrafty ex,M2A Mega Dream,MA,3.9,Lightly Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/MegaScraftyexMAM2A231.jpg,N
SV5K075,Reuniclus,SV5K Wild Force,AR,5.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/ReuniclusARSV5K075.jpg,N
SV11W156,Rufflet,SV11W White Flare,AR,3.9,Lightly Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/RuffletARSV11W156.jpg,N
M2A196,Budew,M2A Mega Dream,AR,2.9,Lightly Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/BudewARM2A196.jpg,N
SV11B115,Cryogonal,SV11B Black Bolt,AR,4.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/CryogonalARSV11B115.jpg,N
SV11W150,Druddigon,SV11W White Flare,AR,11.5,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/DruddigonARSV11W150.jpg,N
SV11B094,Karrablast,SV11B Black Bolt,AR,9.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/KarrablastARSV11B094.jpg,N
SV3A066,Minun,SV3A Raging Surf,AR,21.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/MinunARSV3A066.jpg,N
SV3A066,Minun,SV3A Raging Surf,AR,17.9,Lightly Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/MinunARSV3A066.jpg,N
SV11B130,Drilbur,SV11B Black Bolt,AR,3.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/DrilburARSV11B130.jpg,N
SV11B110,Tirtouga,SV11B Black Bolt,AR,14.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/TirtougaARSV11B110.jpg,N
M1L075,Gumshoos,M1L Mega Brave,AR,1.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/GumshoosARM1L075.jpg,N
S12A177,Lapras,S12A VSTAR Universe,AR,12.9,Near Mint,2,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/LaprasARS12A177.jpg,N
M2A202,Misdreavus,M2A Mega Dream,AR,2.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/MisdreavusARM2A202.jpg,N
M1S067,Snover,M1S Mega Symphonia,AR,2.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/SnoverARM1S067.jpg,N
M3091,Doublade,M3 Nullifying Zero,AR,2.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/DoubladeARM3091.jpg,N
SV11B102,Chandelure,SV11B Black Bolt,AR,16.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/ChandelureARSV11B102.jpg,N
S11A072,Gardevoir,S11A Incandescent Arcana,CHR,6.9,Near Mint,2,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/GardevoirCHRS11A072.jpg,N
S8B196,Gardevoir,S8B VMAX Climax,CHR,4.9,Lightly Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/GardevoirCHRS8B196.jpg,N
SM11B057,Gallade,SM11B Dream League,CHR,9.9,Lightly Played,2,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/GalladeCHRSM11B057.jpg,N
SM11B050,Torkoal,SM11B Dream League,CHR,16.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/TorkoalCHRSM11B050.jpg,N
S8B202,Rockruff,S8B VMAX Climax,CHR,4.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/RockruffCHRS8B202.jpg,N
S8B194,Flaafy,S8B VMAX Climax,CHR,6.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/FlaafyCHRS8B194.jpg,N
S8B194,Flaafy,S8B VMAX Climax,CHR,5.9,Lightly Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/FlaafyCHRS8B194.jpg,N
S8B192,Frosmoth,S8B VMAX Climax,CHR,3.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/FrosmothCHRS8B192.jpg,N
S10A072,Parasect,S10A Dark Phantasma,CHR,3.5,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/ParasectCHRS10A072.jpg,N
S8A017,Lunala,S8A 25th Anniversary Collection,N.A.,3.9,Near Mint,2,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/LunalaN.A.S8A017.jpg,N
S8A015,Cosmoem,S8A 25th Anniversary Collection,N.A.,3.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/CosmoemN.A.S8A015.jpg,N
S8A015,Cosmoem,S8A 25th Anniversary Collection,N.A.,1.9,Moderately Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/CosmoemN.A.S8A015.jpg,N
S8A016,Solgaleo,S8A 25th Anniversary Collection,N.A.,3.9,Near Mint,2,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/SolgaleoN.A.S8A016.jpg,N
S8A012,Xerneas,S8A 25th Anniversary Collection,N.A.,3.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/XerneasN.A.S8A012.jpg,N
S8A001,Pikachu,S8A 25th Anniversary Collection,N.A.,9.9,Near Mint,2,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/PikachuN.A.S8A001.jpg,N
S8AP017,Luxray GL Lv. X,S8AP 25th Anniversary Promo,N.A.,10.9,Near Mint,2,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/LuxrayGLLv.XN.A.S8AP017.jpg,N
S8AP004,Imposter Professor Oak,S8AP 25th Anniversary Promo,N.A.,7.5,Near Mint,2,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/ImposterProfessorOakN.A.S8AP004.jpg,N
SVP059,Bulbasaur (Pokeball),SVP Scarlet & Violet Promos,N.A.,6.9,Near Mint,2,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/Bulbasaur(Pokeball)N.A.SVP059.jpg,N
SVP059,Bulbasaur (Pokeball),SVP Scarlet & Violet Promos,N.A.,5.9,Lightly Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/Bulbasaur(Pokeball)N.A.SVP059.jpg,N
SVP060,Charmander (Pokeball),SVP Scarlet & Violet Promos,N.A.,6.9,Near Mint,3,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/Charmander(Pokeball)N.A.SVP060.jpg,N
SVP061,Squirtle (Pokeball),SVP Scarlet & Violet Promos,N.A.,6.9,Near Mint,3,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/Squirtle(Pokeball)N.A.SVP061.jpg,N
SM9109,Sabrina's Hint,SM9 Tag Bolt,SR,89.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/Sabrina'sHintSRSM9109.jpg,N
SV8A189,Ortega,SV8A Terastal Festival,SR,3.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/OrtegaSRSV8A189.jpg,N
SV6124,Hassel,SV6 Mask of Change,SR,0.9,Lightly Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/HasselSRSV6124.jpg,N
SV1S097,Jacq,SV1S Scarlet ex,SR,1.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/JacqSRSV1S097.jpg,N
SV9122,Ruffian,SV9 Battle Partners,SR,0.9,Lightly Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/RuffianSRSV9122.jpg,N
SV5K091,Eri,SV5K Wild Force,SR,3.9,Lightly Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/EriSRSV5K091.jpg,N
SV6122,Kieran,SV6 Mask of Change,SR,4.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/KieranSRSV6122.jpg,N
SV4A346,Students of Paldea,SV4A Shiny Treasure ex,SR,2.5,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/StudentsofPaldeaSRSV4A346.jpg,N
SM8B006,Shaymin,SM8B Ultra Shiny GX,PR,4.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/ShayminPRSM8B006.jpg,N
SM7B033,Xerneas,SM7B Fairy Rise,PR,4.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/XerneasPRSM7B033.jpg,N
SM7B033,Xerneas,SM7B Fairy Rise,PR,3.9,Lightly Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/XerneasPRSM7B033.jpg,N
MC746,Weavile,MC Start Deck 100 Battle Collection,N.A.,19.9,Lightly Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/WeavileN.A.MC746.jpg,N
SMP365,Armored Mewtwo (Mewtwo Strikes Back Movie Promo),SMP Sun & Moon Promos,N.A.,49.9,Lightly Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/ArmoredMewtwo(MewtwoStrikesBackMoviePromo)N.A.SMP365.jpg,N
SMP365,Armored Mewtwo (Mewtwo Strikes Back Movie Promo),SMP Sun & Moon Promos,N.A.,39.9,Moderately Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/ArmoredMewtwo(MewtwoStrikesBackMoviePromo)N.A.SMP365.jpg,N
SP121,Pikachu V (Gigantic Pack Set Promo),SP Sword & Shield Promos,Promo,14.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/PikachuV(GiganticPackSetPromo)PromoSP121.jpg,N
MBD022,Meloetta,MBD Mega Diancie ex Starter Deck,N.A.,9.9,Near Mint,2,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/MeloettaN.A.MBD022.jpg,N
SMP353,Swadloon (Gym Promo),SMP Sun & Moon Promos,N.A.,2.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/Swadloon(GymPromo)N.A.SMP353.jpg,N
SMP353,Swadloon (Gym Promo),SMP Sun & Moon Promos,N.A.,1.9,Lightly Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/Swadloon(GymPromo)N.A.SMP353.jpg,N
SMP315,Riolu (Gym Promo),SMP Sun & Moon Promos,N.A.,4.9,Lightly Played,2,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/Riolu(GymPromo)N.A.SMP315.jpg,N
SVP263,Golduck (Gym Promo),SVP Scarlet & Violet Promos,N.A.,3.9,Lightly Played,2,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/Golduck(GymPromo)N.A.SVP263.jpg,N
MP045,Charmeleon (Gym Promo),MP Mega Promos,N.A.,6.9,Near Mint,2,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/Charmeleon(GymPromo)N.A.MP045.jpg,N
SVP265,Team Rocket's Kangaskhan ex (Gym Promo),SVP Scarlet & Violet Promos,N.A.,4.9,Lightly Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/TeamRocket'sKangaskhanex(GymPromo)N.A.SVP265.jpg,N
SP022,Cinderace (Gym Promo),SP Sword & Shield Promos,N.A.,2.9,Near Mint,2,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/Cinderace(GymPromo)N.A.SP022.jpg,N
SV2A170,Squirtle,SV2A Pokemon 151,AR,31.9,Near Mint,2,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/SquirtleARSV2A170.jpg,N
SV5M077,Iron Thorns,SV5M Cyber Judge,AR,3.5,Near Mint,2,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/IronThornsARSV5M077.jpg,N
SV5A077,Applin,SV5A Crimson Haze,AR,5.5,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/ApplinARSV5A077.jpg,N
SV4K075,Garbodor,SV4K Ancient Roar,AR,4.5,Lightly Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/GarbodorARSV4K075.jpg,N
S8B204,Falinks,S8B VMAX Climax,CHR,3.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/FalinksCHRS8B204.jpg,N
S8B200,Dedenne,S8B VMAX Climax,CHR,9.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/DedenneCHRS8B200.jpg,N
SV3A072,Ferrothorn,SV3A Raging Surf,AR,2.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/FerrothornARSV3A072.jpg,N
SV4K072,Mienshao,SV4K Ancient Roar,AR,3.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/MienshaoARSV4K072.jpg,N
SV5A069,Torkoal,SV5A Crimson Haze,AR,2.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/TorkoalARSV5A069.jpg,N
SV11B144,Vullaby,SV11B Black Bolt,AR,4.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/VullabyARSV11B144.jpg,N
SV6A073,Cufant,SV6A Night Wanderer,AR,3.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/CufantARSV6A073.jpg,N
SV3117,Varoom,SV3 Ruler of the Black Flame,AR,1.9,Near Mint,2,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/VaroomARSV3117.jpg,N
SV5M079,Excadrill,SV5M Cyber Judge,AR,3.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/ExcadrillARSV5M079.jpg,N
M2A201,Heliolisk,M2A Mega Dream,AR,1.5,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/HelioliskARM2A201.jpg,N
SV9111,Noibat,SV9 Battle Partners,AR,3.5,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/NoibatARSV9111.jpg,N
SV3A067,Joltik,SV3A Raging Surf,AR,6.5,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/JoltikARSV3A067.jpg,N
CLK001,Squirtle (Classic Collection),CLK Classic Collection Blastoise & Suicune ex Deck,N.A.,24.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/Squirtle(ClassicCollection)N.A.CLK001.jpg,N
ROC135,Dark Jolteon,ROC Japanese Team Rocket,U,4.9,Heavily Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/DarkJolteonUROC135.jpg,N
BAS081,Magnemite,BAS Japanese Base Set,C,1.9,Moderately Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/MagnemiteCBAS081.jpg,N
GYM1100,Lt. Surge's Voltorb,GYM1 Japanese Gym Heroes,C,1.9,Heavily Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/Lt.Surge'sVoltorbCGYM1100.jpg,N
ROC081,Magnemite,ROC Japanese Team Rocket,C,1.9,Heavily Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/MagnemiteCROC081.jpg,N
JUN101,Electrode,JUN Japanese Jungle,R,1.9,Heavily Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/ElectrodeRJUN101.jpg,N
BAS100,Voltorb,BAS Japanese Base Set,C,1.9,Moderately Played,2,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/VoltorbCBAS100.jpg,N
VS041,Pryce's Lapras,VS VS Series,C,44.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/Pryce'sLaprasCVS041.jpg,N
MCD016,Sandshrew (McDonald's Promo),MCD McDonald's Promo 2002,Promo,19.9,Heavily Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/Sandshrew(McDonald'sPromo)PromoMCD016.jpg,N
VS051,Clair's Mantine,VS VS Series,C,19.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/Clair'sMantineCVS051.jpg,N
P011,Rapidash (CoroCoro Promo),P VS Series Promos,Promo,7.9,Lightly Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/Rapidash(CoroCoroPromo)PromoP011.jpg,N
VS035,Chuck's Rhydon,VS VS Series,C,34.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/Chuck'sRhydonCVS035.jpg,N
VS002,Falkner's Fearow,VS VS Series,C,9.9,Lightly Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/Falkner'sFearowCVS002.jpg,N
VS001,Falkner's Pidgeot,VS VS Series,C,24.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/Falkner'sPidgeotCVS001.jpg,N
P001,Kecleon (Celebi Movie Promo),P VS Series Promos,Promo,4.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/Kecleon(CelebiMoviePromo)PromoP001.jpg,N
VS026,Morty's Misdreavus,VS VS Series,C,34.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/Morty'sMisdreavusCVS026.jpg,N
VS040,Pryce's Cloyster,VS VS Series,C,14.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/Pryce'sCloysterCVS040.jpg,N
SV5A092,Perrin,SV5A Crimson Haze,SAR,106.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/PerrinSARSV5A092.jpg,N
SEF001,Venusaur V,SEF Starter Set Venusaur VMAX,N.A.,5.9,Lightly Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/VenusaurVN.A.SEF001.jpg,N
SEF002,Venusaur VMAX,SEF Starter Set Venusaur VMAX,N.A.,11.9,Near Mint,2,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/VenusaurVMAXN.A.SEF002.jpg,N
SEK002,Blastoise VMAX,SEK Starter Set Blastoise VMAX,N.A.,13.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/BlastoiseVMAXN.A.SEK002.jpg,N
M5113,Mega Chandelure ex,M5 Abyss Eye,SAR,21.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/MegaChandelureexSARM5113.jpg,N
SV5M073,Deerling,SV5M Cyber Judge,AR,16.9,Near Mint,2,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/DeerlingARSV5M073.jpg,N
SV5M074,Sawsbuck,SV5M Cyber Judge,AR,18.9,Near Mint,2,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/SawsbuckARSV5M074.jpg,N
S12A190,Galarian Moltres,S12A VSTAR Universe,AR,14.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/GalarianMoltresARS12A190.jpg,N
SV11W157,Braviary,SV11W White Flare,AR,5.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/BraviaryARSV11W157.jpg,N
SV11B107,Tympole,SV11B Black Bolt,AR,7.5,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/TympoleARSV11B107.jpg,N
SV11W131,Mienfoo,SV11W White Flare,AR,6.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/MienfooARSV11W131.jpg,N
SV11B120,Thundurus,SV11B Black Bolt,AR,3.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/ThundurusARSV11B120.jpg,N
SV4K071,Scream Tail,SV4K Ancient Roar,AR,5.5,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/ScreamTailARSV4K071.jpg,N
SV5A070,Infernape,SV5A Crimson Haze,AR,5.5,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/InfernapeARSV5A070.jpg,N
SV3115,Houndour,SV3 Ruler of the Black Flame,AR,4.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/HoundourARSV3115.jpg,N
SV2A177,Machoke,SV2A Pokemon 151,AR,7.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/MachokeARSV2A177.jpg,N
M1L075,Gumshoos,M1L Mega Brave,AR,1.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/GumshoosARM1L075.jpg,N
SV1V089,Bombirdier,SV1V Violet ex,AR,2.5,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/BombirdierARSV1V089.jpg,N
SV5A069,Torkoal,SV5A Crimson Haze,AR,2.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/TorkoalARSV5A069.jpg,N
S12A192,Thievul,S12A VSTAR Universe,AR,2.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/ThievulARS12A192.jpg,N
SV1V088,Mabosstiff,SV1V Violet ex,AR,3.5,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/MabosstiffARSV1V088.jpg,N
SV4K067,Crustle,SV4K Ancient Roar,AR,2.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/CrustleARSV4K067.jpg,N
SV3A063,Snorunt,SV3A Raging Surf,AR,4.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/SnoruntARSV3A063.jpg,N
S12A186,Diancie,S12A VSTAR Universe,AR,3.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/DiancieARS12A186.jpg,N
SV1V081,Scovillain,SV1V Violet ex,AR,2.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/ScovillainARSV1V081.jpg,N
SV4A293,Bisharp,SV4A Shiny Treasure ex,S,2.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/BisharpSSV4A293.jpg,N
SV4A294,Kingambit,SV4A Shiny Treasure ex,S,1.9,Lightly Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/KingambitSSV4A294.jpg,N
SV4A299,Scizor,SV4A Shiny Treasure ex,S,3.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/ScizorSSV4A299.jpg,N
SV4A273,Tinkaton,SV4A Shiny Treasure ex,S,4.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/TinkatonSSV4A273.jpg,N
S4A222,Galarian Darumaka,S4A Shiny Star V,S,2.9,Lightly Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/GalarianDarumakaSS4A222.jpg,N
S4A267,Carkol,S4A Shiny Star V,S,2.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/CarkolSS4A267.jpg,N
S4A270,Sandaconda,S4A Shiny Star V,S,2.5,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/SandacondaSS4A270.jpg,N
